"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"temsirolimus","CHEMBL1201182","[H][C@@](C)(C[C@]1([H])CC[C@@]([H])(OC(=O)C(C)(CO)CO)[C@@]([H])(C1)OC)[C@]1([H])CC(=O)[C@]([H])(C)\C=C(C)\[C@@]([H])(O)[C@@]([H])(OC)C(=O)[C@]([H])(C)C[C@]([H])(C)\C=C\C=C\C=C(C)\[C@]([H])(C[C@]2([H])CC[C@@]([H])(C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@@]2([H])C(=O)O1)OC",2280,"FKBP1A"
"tenecteplase","CHEMBL2108791","",5340,"PLG"
"teneligliptin","CHEMBL2147777","[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1",54878,"DPP8"
"teneligliptin","CHEMBL2147777","[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1",1803,"DPP4"
"teneligliptin","CHEMBL2147777","[H][C@]1(CN[C@@]([H])(C1)C(=O)N1CCSC1)N1CCN(CC1)C1=CC(C)=NN1C1=CC=CC=C1",91039,"DPP9"
"tenidap","CHEMBL1908355","NC(=O)N1C(=O)\C(=C(/O)C2=CC=CS2)C2=C1C=CC(Cl)=C2",3761,"KCNJ4"
"teniposide","CHEMBL452231","[H][C@]12COC(=O)[C@]1([H])[C@H](C1=CC(OC)=C(O)C(OC)=C1)C1=CC3=C(OCO3)C=C1[C@H]2O[C@]1([H])O[C@]2([H])CO[C@H](O[C@@]2([H])[C@H](O)[C@H]1O)C1=CC=CS1",7153,"TOP2A"
"terazosin","CHEMBL611","COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1CCCO1",148,"ADRA1A"
"terazosin","CHEMBL611","COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1CCCO1",147,"ADRA1B"
"terazosin","CHEMBL611","COC1=CC2=C(C=C1OC)C(N)=NC(=N2)N1CCN(CC1)C(=O)C1CCCO1",146,"ADRA1D"
"terbinafine","CHEMBL822","CN(C\C=C\C#CC(C)(C)C)CC1=C2C=CC=CC2=CC=C1",6713,"SQLE"
"terbutaline","CHEMBL1760","CC(C)(C)NCC(O)C1=CC(O)=CC(O)=C1",154,"ADRB2"
"terfenadine","CHEMBL17157","[H]C(O)(CCCN1CCC(CC1)C(O)(C1=CC=CC=C1)C1=CC=CC=C1)C1=CC=C(C=C1)C(C)(C)C",3269,"HRH1"
"terguride","CHEMBL73151","[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CN2C)NC(=O)N(CC)CC",3356,"HTR2A"
"terguride","CHEMBL73151","[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CN2C)NC(=O)N(CC)CC",3357,"HTR2B"
"terguride","CHEMBL73151","[H][C@@]12CC3=CNC4=C3C(=CC=C4)[C@@]1([H])C[C@@H](CN2C)NC(=O)N(CC)CC",1815,"DRD4"
"teriflunomide","CHEMBL973","C\C(O)=C(/C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F",1723,"DHODH"
"teriparatide","CHEMBL525610","[H]N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O",5746,"PTH2R"
"teriparatide","CHEMBL525610","[H]N[C@@H](CO)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(O)=O",5745,"PTH1R"
"tesamorelin","CHEMBL1237026","[H]N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(O)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)NCC(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)NCC(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(O)=O",2692,"GHRHR"
"testolactone","CHEMBL1571","[H][C@@]12CCC3=CC(=O)C=C[C@]3(C)[C@@]1([H])CC[C@]1(C)OC(=O)CC[C@@]21[H]",1588,"CYP19A1"
"testosterone","CHEMBL386630","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"testosterone","CHEMBL386630","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",866,"SERPINA6"
"testosterone","CHEMBL386630","[H][C@@]12CC[C@H](O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",6462,"SHBG"
"testosterone cypionate","CHEMBL1201101","[H][C@@]12CC[C@H](OC(=O)CCC3CCCC3)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"testosterone enantate","CHEMBL1200335","[H][C@@]12CC[C@H](OC(=O)CCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"testosterone propionate","CHEMBL1170","[H][C@@]12CC[C@H](OC(=O)CC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"testosterone undecanoate","CHEMBL2107067","[H][C@@]12CC[C@H](OC(=O)CCCCCCCCCC)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",367,"AR"
"tetrabenazine","CHEMBL117785","[H][C@@]12CC(=O)[C@@H](CC(C)C)CN1CCC1=C2C=C(OC)C(OC)=C1",6571,"SLC18A2"
"tetracaine","CHEMBL698","CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C",6323,"SCN1A"
"tetracaine","CHEMBL698","CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C",6326,"SCN2A"
"tetracaine","CHEMBL698","CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C",6328,"SCN3A"
"tetracaine","CHEMBL698","CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C",6331,"SCN5A"
"tetracaine","CHEMBL698","CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C",6335,"SCN9A"
"tetracosactide","CHEMBL2103784","[H]N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O",4158,"MC2R"
"tetracosactide","CHEMBL2103784","[H]N[C@@H](CO)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CCSC)C(=O)N[C@@H](CCC(O)=O)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC1=CNC2=C1C=CC=C2)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N1CCC[C@H]1C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(=O)N1CCC[C@H]1C(O)=O",4160,"MC4R"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",148,"ADRA1A"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",147,"ADRA1B"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",151,"ADRA2B"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",152,"ADRA2C"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",146,"ADRA1D"
"tetryzoline","CHEMBL1266","[H]C1(CCCC2=CC=CC=C12)C1=NCCN1",150,"ADRA2A"
"thalidomide","CHEMBL468","O=C1N(C2CCC(=O)NC2=O)C(=O)C2=C1C=CC=C2",51185,"CRBN"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",134,"ADORA1"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",135,"ADORA2A"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",140,"ADORA3"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",136,"ADORA2B"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",5141,"PDE4A"
"theophylline","CHEMBL190","CN1C2=C(N=CN2)C(=O)N(C)C1=O",5139,"PDE3A"
"thiamazole","CHEMBL1515","CN1C=CNC1=S",7173,"TPO"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2561,"GABRB2"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2563,"GABRD"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2567,"GABRG3"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2556,"GABRA3"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2565,"GABRG1"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2558,"GABRA5"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2562,"GABRB3"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2554,"GABRA1"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2555,"GABRA2"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2559,"GABRA6"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2564,"GABRE"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2566,"GABRG2"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2568,"GABRP"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",55879,"GABRQ"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2557,"GABRA4"
"thiamylal","CHEMBL440","CCCC(C)C1(CC=C)C(=O)NC(=S)NC1=O",2560,"GABRB1"
"thiethylperazine","CHEMBL1378","CCSC1=CC=C2SC3=CC=CC=C3N(CCCN3CCN(C)CC3)C2=C1",1813,"DRD2"
"thioguanine","CHEMBL727","NC1=NC2=C(NC=N2)C(=S)N1",3614,"IMPDH1"
"thioguanine","CHEMBL727","NC1=NC2=C(NC=N2)C(=S)N1",3615,"IMPDH2"
"thiopental","CHEMBL441","CCCC(C)C1(CC)C(=O)NC(=S)NC1=O",2561,"GABRB2"
"thiopental","CHEMBL441","CCCC(C)C1(CC)C(=O)NC(=S)NC1=O",2554,"GABRA1"
"thiopental","CHEMBL441","CCCC(C)C1(CC)C(=O)NC(=S)NC1=O",2566,"GABRG2"
"thioridazine","CHEMBL479","[H]C1(CCN2C3=CC=CC=C3SC3=CC=C(SC)C=C23)CCCCN1C",3362,"HTR6"
"thioridazine","CHEMBL479","[H]C1(CCN2C3=CC=CC=C3SC3=CC=C(SC)C=C23)CCCCN1C",1813,"DRD2"
"thiothixene","CHEMBL1201","CN(C)S(=O)(=O)C1=CC2=C(SC3=CC=CC=C3\C2=C\CCN2CCN(C)CC2)C=C1",1813,"DRD2"
"thiram","CHEMBL120563","CN(C)C(=S)SSC(=S)N(C)C",11343,"MGLL"
"thyrotropin alfa","CHEMBL1201533","",7253,"TSHR"
"tiagabine","CHEMBL1027","CC1=C(SC=C1)C(=CCCN1CCC[C@H](C1)C(O)=O)C1=C(C)C=CS1",6529,"SLC6A1"
"tiaprofenic acid","CHEMBL365795","CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1",5742,"PTGS1"
"tiaprofenic acid","CHEMBL365795","CC(C(O)=O)C1=CC=C(S1)C(=O)C1=CC=CC=C1",5743,"PTGS2"
"ticagrelor","CHEMBL398435","CCCSC1=NC(N[C@@H]2C[C@H]2C2=CC(F)=C(F)C=C2)=C2N=NN([C@@H]3C[C@H](OCCO)[C@@H](O)[C@H]3O)C2=N1",64805,"P2RY12"
"ticlopidine","CHEMBL833","ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1",1555,"CYP2B6"
"ticlopidine","CHEMBL833","ClC1=C(CN2CCC3=C(C2)C=CS3)C=CC=C1",64805,"P2RY12"
"tilidine","CHEMBL2220384","[H]C1(C=CCCC1(C(=O)OCC)C1=CC=CC=C1)N(C)C",4988,"OPRM1"
"timolol","CHEMBL499","CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1",153,"ADRB1"
"timolol","CHEMBL499","CC(C)(C)NC[C@H](O)COC1=NSN=C1N1CCOCC1",154,"ADRB2"
"tiotropium bromide","CHEMBL1182657","[H][C@]1(C[C@H]2[C@@H]3O[C@@H]3[C@@H](C1)[N+]2(C)C)OC(=O)C(O)(C1=CC=CS1)C1=CC=CS1",1131,"CHRM3"
"tipiracil","CHEMBL65375","ClC1=C(CN2CCCC2=N)NC(=O)NC1=O",1890,"TYMP"
"tirofiban","CHEMBL916","CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O",3674,"ITGA2B"
"tirofiban","CHEMBL916","CCCCS(=O)(=O)N[C@@H](CC1=CC=C(OCCCCC2CCNCC2)C=C1)C(O)=O",3690,"ITGB3"
"tizanidine","CHEMBL1079","ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1",151,"ADRA2B"
"tizanidine","CHEMBL1079","ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1",152,"ADRA2C"
"tizanidine","CHEMBL1079","ClC1=C(NC2=NCCN2)C2=NSN=C2C=C1",150,"ADRA2A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6332,"SCN7A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6334,"SCN8A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6323,"SCN1A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6326,"SCN2A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6336,"SCN10A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",11280,"SCN11A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6328,"SCN3A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6331,"SCN5A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6329,"SCN4A"
"tocainide","CHEMBL1762","CC(N)C(=O)NC1=C(C)C=CC=C1C",6335,"SCN9A"
"tocilizumab","CHEMBL1237022","",3570,"IL6R"
"tocilizumab","CHEMBL1237022","",3572,"IL6ST"
"tofacitinib","CHEMBL221959","C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N",85443,"DCLK3"
"tofacitinib","CHEMBL221959","C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N",3716,"JAK1"
"tofacitinib","CHEMBL221959","C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N",3717,"JAK2"
"tofacitinib","CHEMBL221959","C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N",3718,"JAK3"
"tofacitinib","CHEMBL221959","C[C@@H]1CCN(C[C@@H]1N(C)C1=C2C=CNC2=NC=N1)C(=O)CC#N",7297,"TYK2"
"tofogliflozin","CHEMBL2105711","CCC1=CC=C(CC2=CC3=C(CO[C@]33O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O)C=C2)C=C1",6524,"SLC5A2"
"tolazamide","CHEMBL817","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1",6833,"ABCC8"
"tolazamide","CHEMBL817","CC1=CC=C(C=C1)S(=O)(=O)NC(=O)NN1CCCCCC1",3767,"KCNJ11"
"tolazoline","CHEMBL770","C(C1=NCCN1)C1=CC=CC=C1",148,"ADRA1A"
"tolazoline","CHEMBL770","C(C1=NCCN1)C1=CC=CC=C1",151,"ADRA2B"
"tolazoline","CHEMBL770","C(C1=NCCN1)C1=CC=CC=C1",152,"ADRA2C"
"tolazoline","CHEMBL770","C(C1=NCCN1)C1=CC=CC=C1",150,"ADRA2A"
"tolbutamide","CHEMBL782","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",6833,"ABCC8"
"tolbutamide","CHEMBL782","CCCCNC(=O)NS(=O)(=O)C1=CC=C(C)C=C1",3767,"KCNJ11"
"tolcapone","CHEMBL1324","CC1=CC=C(C=C1)C(=O)C1=CC(=C(O)C(O)=C1)[N+]([O-])=O",1312,"COMT"
"tolfenamic acid","CHEMBL121626","CC1=C(NC2=C(C=CC=C2)C(O)=O)C=CC=C1Cl",8644,"AKR1C3"
"tolmetin","CHEMBL1020","CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1",3576,"CXCL8"
"tolmetin","CHEMBL1020","CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1",5742,"PTGS1"
"tolmetin","CHEMBL1020","CN1C(CC(O)=O)=CC=C1C(=O)C1=CC=C(C)C=C1",5743,"PTGS2"
"tolonium","","CN(C)C1=CC2=[S+]C3=CC(N)=C(C)C=C3N=C2C=C1",4137,"MAPT"
"toloxatone","CHEMBL18116","CCC1CN(C(=O)O1)C1=CC(C)=CC=C1",4128,"MAOA"
"tolrestat","CHEMBL436","COC1=CC=C2C(=CC=CC2=C1C(F)(F)F)C(=S)N(C)CC(O)=O",10327,"AKR1A1"
"tolrestat","CHEMBL436","COC1=CC=C2C(=CC=CC2=C1C(F)(F)F)C(=S)N(C)CC(O)=O",57016,"AKR1B10"
"tolrestat","CHEMBL436","COC1=CC=C2C(=CC=CC2=C1C(F)(F)F)C(=S)N(C)CC(O)=O",231,"AKR1B1"
"tolterodine","CHEMBL1382","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C",1129,"CHRM2"
"tolterodine","CHEMBL1382","CC(C)N(CC[C@H](C1=CC=CC=C1)C1=C(O)C=CC(C)=C1)C(C)C",1131,"CHRM3"
"tolvaptan","CHEMBL344159","CC1=C(C=CC=C1)C(=O)NC1=CC(C)=C(C=C1)C(=O)N1CCCC(O)C2=CC(Cl)=CC=C12",554,"AVPR2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",760,"CA2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",762,"CA4"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2561,"GABRB2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2890,"GRIA1"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2892,"GRIA3"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2893,"GRIA4"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2897,"GRIK1"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2899,"GRIK3"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2891,"GRIA2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2898,"GRIK2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2900,"GRIK4"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2901,"GRIK5"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2554,"GABRA1"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",2566,"GABRG2"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",6323,"SCN1A"
"topiramate","CHEMBL220492","[H][C@@]12CO[C@@]3(COS(N)(=O)=O)OC(C)(C)O[C@@]3([H])[C@]1([H])OC(C)(C)O2",6331,"SCN5A"
"topiroxostat","CHEMBL1078685","N#CC1=NC=CC(=C1)C1=NNC(=N1)C1=CC=NC=C1",7498,"XDH"
"topotecan","CHEMBL84","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O",3091,"HIF1A"
"topotecan","CHEMBL84","CC[C@@]1(O)C(=O)OCC2=C1C=C1N(CC3=CC4=C(CN(C)C)C(O)=CC=C4N=C13)C2=O",116447,"TOP1MT"
"toremifene","CHEMBL1655","CN(C)CCOC1=CC=C(C=C1)C(=C(\CCCl)C1=CC=CC=C1)\C1=CC=CC=C1",2099,"ESR1"
"torsemide","CHEMBL1148","CC(C)NC(=O)NS(=O)(=O)C1=CN=CC=C1NC1=CC(C)=CC=C1",6557,"SLC12A1"
"tramadol","CHEMBL1066","COC1=CC=CC(=C1)[C@@]1(O)CCCC[C@@H]1CN(C)C",4988,"OPRM1"
