"DrugName","DrugID_ChEMBL","DrugSMILES","TargetID_Entrez","TargetGeneSymbol_Entrez"
"phenoxybenzamine","CHEMBL753","CC(COC1=CC=CC=C1)N(CCCl)CC1=CC=CC=C1",150,"ADRA2A"
"phenprocoumon","CHEMBL1465","CCC(C1=CC=CC=C1)C1=C(O)C2=CC=CC=C2OC1=O",79001,"VKORC1"
"phentermine","CHEMBL1574","CC(C)(N)CC1=CC=CC=C1",6530,"SLC6A2"
"phentolamine","CHEMBL597","CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1",148,"ADRA1A"
"phentolamine","CHEMBL597","CC1=CC=C(C=C1)N(CC1=NCCN1)C1=CC(O)=CC=C1",150,"ADRA2A"
"phenylbutazone","CHEMBL101","CCCCC1C(=O)N(N(C1=O)C1=CC=CC=C1)C1=CC=CC=C1",5742,"PTGS1"
"phenylephrine","CHEMBL1215","CNC[C@H](O)C1=CC(O)=CC=C1",148,"ADRA1A"
"phenylephrine","CHEMBL1215","CNC[C@H](O)C1=CC(O)=CC=C1",147,"ADRA1B"
"phenylephrine","CHEMBL1215","CNC[C@H](O)C1=CC(O)=CC=C1",146,"ADRA1D"
"phenylpropanolamine","CHEMBL1201535","CC(N)C(O)C1=CC=CC=C1",148,"ADRA1A"
"phenytoin","CHEMBL16","O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1",6323,"SCN1A"
"phenytoin","CHEMBL16","O=C1NC(=O)C(N1)(C1=CC=CC=C1)C1=CC=CC=C1",6331,"SCN5A"
"physostigmine","CHEMBL94","[H][C@]12N(C)CC[C@@]1(C)C1=CC(OC(=O)NC)=CC=C1N2C",43,"ACHE"
"picrotoxin","CHEMBL1908342","",2742,"GLRA2"
"pilocarpine","CHEMBL550","CC[C@H]1[C@@H](CC2=CN=CN2C)COC1=O",1131,"CHRM3"
"pimavanserin","CHEMBL2111101","CC(C)COC1=CC=C(CNC(=O)N(CC2=CC=C(F)C=C2)C2CCN(C)CC2)C=C1",3356,"HTR2A"
"pimecrolimus","CHEMBL1200686","[H][C@]12O[C@](O)([C@H](C)C[C@@H]1OC)C(=O)C(=O)N1CCCC[C@@]1([H])C(=O)O[C@@H]([C@H](C)[C@@H](O)CC(=O)[C@H](CC)\C=C(C)\C[C@H](C)C[C@@H]2OC)C(\C)=C\[C@@H]1CC[C@H](Cl)[C@@H](C1)OC",2280,"FKBP1A"
"pimozide","CHEMBL1423","FC1=CC=C(C=C1)C(CCCN1CCC(CC1)N1C(=O)NC2=C1C=CC=C2)C1=CC=C(F)C=C1",1813,"DRD2"
"pindolol","CHEMBL500","CC(C)NCC(O)COC1=CC=CC2=C1C=CN2",153,"ADRB1"
"pindolol","CHEMBL500","CC(C)NCC(O)COC1=CC=CC2=C1C=CN2",154,"ADRB2"
"pioglitazone","CHEMBL595","CCC1=CC=C(CCOC2=CC=C(CC3SC(=O)NC3=O)C=C2)N=C1",5468,"PPARG"
"pirbuterol","CHEMBL1094966","CC(C)(C)NCC(O)C1=CC=C(O)C(CO)=N1",154,"ADRB2"
"pirenzepine","CHEMBL9967","CN1CCN(CC(=O)N2C3=CC=CC=C3C(=O)NC3=C2N=CC=C3)CC1",1128,"CHRM1"
"piretanide","CHEMBL349803","NS(=O)(=O)C1=CC(=CC(N2CCCC2)=C1OC1=CC=CC=C1)C(O)=O",6557,"SLC12A1"
"piroxicam","CHEMBL527","CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O",5742,"PTGS1"
"piroxicam","CHEMBL527","CN1C(C(=O)NC2=CC=CC=N2)=C(O)C2=CC=CC=C2S1(=O)=O",5743,"PTGS2"
"pitavastatin","CHEMBL1201753","O[C@H](C[C@H](O)\C=C\C1=C(C2=CC=C(F)C=C2)C2=C(C=CC=C2)N=C1C1CC1)CC(O)=O",3156,"HMGCR"
"plerixafor","CHEMBL18442","C(N1CCCNCCNCCCNCC1)C1=CC=C(CN2CCCNCCNCCCNCC2)C=C1",7852,"CXCR4"
"polythiazide","CHEMBL1587","CN1C(CSCC(F)(F)F)NC2=C(C=C(C(Cl)=C2)S(N)(=O)=O)S1(=O)=O",6559,"SLC12A3"
"pomalidomide","CHEMBL43452","NC1=CC=CC2=C1C(=O)N(C1CCC(=O)NC1=O)C2=O",51185,"CRBN"
"ponatinib","CHEMBL1171837","CN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(=C3)C#CC3=CN=C4C=CC=NN34)C=C2C(F)(F)F)CC1",25,"ABL1"
"ponatinib","CHEMBL1171837","CN1CCN(CC2=CC=C(NC(=O)C3=CC=C(C)C(=C3)C#CC3=CN=C4C=CC=NN34)C=C2C(F)(F)F)CC1",613,"BCR"
"practolol","CHEMBL6995","CC(C)NCC(O)COC1=CC=C(NC(C)=O)C=C1",153,"ADRB1"
"pralatrexate","CHEMBL1201746","NC1=NC2=NC=C(CC(CC#C)C3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)N=C2C(N)=N1",1719,"DHFR"
"pralidoxime","CHEMBL1420","C[N+]1=CC=CC=C1C=NO",43,"ACHE"
"pramipexole","CHEMBL301265","CCCN[C@H]1CCC2=C(C1)SC(N)=N2",1815,"DRD4"
"pramipexole","CHEMBL301265","CCCN[C@H]1CCC2=C(C1)SC(N)=N2",1813,"DRD2"
"pramlintide","CHEMBL1201669","[H]N[C@@H](CCCCN)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O",799,"CALCR"
"pramlintide","CHEMBL1201669","[H]N[C@@H](CCCCN)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O",10267,"RAMP1"
"pramlintide","CHEMBL1201669","[H]N[C@@H](CCCCN)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O",10266,"RAMP2"
"pramlintide","CHEMBL1201669","[H]N[C@@H](CCCCN)C(=O)N[C@H]1CSSC[C@H](NC(=O)[C@@H](NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](CC(N)=O)NC1=O)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](C)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(N)=N)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N[C@@H](CC1=CNC=N1)C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](CC1=CC=CC=C1)C(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](CC(C)C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H](C(C)C)C(=O)NCC(=O)N[C@@H](CO)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)O)C(=O)N[C@@H](CC1=CC=C(O)C=C1)C(N)=O",10268,"RAMP3"
"pranlukast","CHEMBL21333","O=C(NC1=CC=CC2=C1OC(=CC2=O)C1=NN=NN1)C1=CC=C(OCCCCC2=CC=CC=C2)C=C1",10800,"CYSLTR1"
"prasugrel","CHEMBL1201772","[H]C(N1CCC2=C(C1)C=C(OC(C)=O)S2)(C(=O)C1CC1)C1=C(F)C=CC=C1",64805,"P2RY12"
"pravastatin","CHEMBL690","[H][C@]12[C@H](C[C@H](O)C=C1C=C[C@H](C)[C@@H]2CC[C@@H](O)C[C@@H](O)CC(O)=O)OC(=O)[C@@H](C)CC",3156,"HMGCR"
"prazepam","CHEMBL969","ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1",2561,"GABRB2"
"prazepam","CHEMBL969","ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1",2554,"GABRA1"
"prazepam","CHEMBL969","ClC1=CC=C2N(CC3CC3)C(=O)CN=C(C3=CC=CC=C3)C2=C1",2566,"GABRG2"
"prazosin","CHEMBL2","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1",148,"ADRA1A"
"prazosin","CHEMBL2","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1",147,"ADRA1B"
"prazosin","CHEMBL2","COC1=C(OC)C=C2C(N)=NC(=NC2=C1)N1CCN(CC1)C(=O)C1=CC=CO1",146,"ADRA1D"
"prednicarbate","CHEMBL1200386","[H][C@@]12CC[C@](OC(=O)OCC)(C(=O)COC(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"prednisolone","CHEMBL131","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"prednisone","CHEMBL635","[H][C@@]12CC[C@](O)(C(=O)CO)[C@@]1(C)CC(=O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"primidone","CHEMBL856","CCC1(C(=O)NCNC1=O)C1=CC=CC=C1",2561,"GABRB2"
"primidone","CHEMBL856","CCC1(C(=O)NCNC1=O)C1=CC=CC=C1",2554,"GABRA1"
"primidone","CHEMBL856","CCC1(C(=O)NCNC1=O)C1=CC=CC=C1",2566,"GABRG2"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",9376,"SLC22A8"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",55867,"SLC22A11"
"probenecid","CHEMBL897","CCCN(CCC)S(=O)(=O)C1=CC=C(C=C1)C(O)=O",9356,"SLC22A6"
"probucol","CHEMBL608","CC(C)(SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C)SC1=CC(=C(O)C(=C1)C(C)(C)C)C(C)(C)C",19,"ABCA1"
"procainamide","CHEMBL640","CCN(CC)CCNC(=O)C1=CC=C(N)C=C1",6331,"SCN5A"
"procaine","CHEMBL569","CCN(CC)CCOC(=O)C1=CC=C(N)C=C1",6336,"SCN10A"
"procaterol","CHEMBL160519","CC[C@@H](NC(C)C)[C@@H](O)C1=C2C=CC(=O)NC2=C(O)C=C1",154,"ADRB2"
"prochlorperazine","CHEMBL728","CN1CCN(CCCN2C3=CC=CC=C3SC3=C2C=C(Cl)C=C3)CC1",1813,"DRD2"
"procyclidine","CHEMBL1761","OC(CCN1CCCC1)(C1CCCCC1)C1=CC=CC=C1",1128,"CHRM1"
"progesterone","CHEMBL103","[H][C@@]12CC[C@H](C(C)=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CCC2=CC(=O)CC[C@]12C",5241,"PGR"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2",3356,"HTR2A"
"promazine","CHEMBL564","CN(C)CCCN1C2=CC=CC=C2SC2=C1C=CC=C2",1813,"DRD2"
"promethazine","CHEMBL643","CC(CN1C2=CC=CC=C2SC2=C1C=CC=C2)N(C)C",3269,"HRH1"
"propafenone","CHEMBL631","CCCNCC(O)COC1=C(C=CC=C1)C(=O)CCC1=CC=CC=C1",6331,"SCN5A"
"propantheline","CHEMBL1180725","CC(C)[N+](C)(CCOC(=O)C1C2=CC=CC=C2OC2=C1C=CC=C2)C(C)C",1128,"CHRM1"
"proparacaine","CHEMBL1196","CCCOC1=C(N)C=C(C=C1)C(=O)OCCN(CC)CC",6336,"SCN10A"
"propiomazine","CHEMBL1201210","CCC(=O)C1=CC=C2SC3=CC=CC=C3N(CC(C)N(C)C)C2=C1",3269,"HRH1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2561,"GABRB2"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2562,"GABRB3"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2554,"GABRA1"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2555,"GABRA2"
"propofol","CHEMBL526","CC(C)C1=CC=CC(C(C)C)=C1O",2566,"GABRG2"
"propranolol","CHEMBL27","[H]C(O)(CNC(C)C)COC1=C2C=CC=CC2=CC=C1",153,"ADRB1"
"propranolol","CHEMBL27","[H]C(O)(CNC(C)C)COC1=C2C=CC=CC2=CC=C1",154,"ADRB2"
"propylthiouracil","CHEMBL1518","CCCC1=CC(=O)NC(=S)N1",7173,"TPO"
"protirelin","CHEMBL1472","NC(=O)[C@@H]1CCCN1C(=O)[C@H](CC1=CNC=N1)NC(=O)[C@@H]1CCC(=O)N1",7201,"TRHR"
"protriptyline","CHEMBL668","CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2",6530,"SLC6A2"
"protriptyline","CHEMBL668","CNCCCC1C2=CC=CC=C2C=CC2=C1C=CC=C2",6532,"SLC6A4"
"prucalopride","CHEMBL117287","COCCCN1CCC(CC1)NC(=O)C1=CC(Cl)=C(N)C2=C1OCC2",3360,"HTR4"
"pseudoephedrine","CHEMBL1590","CN[C@@H](C)[C@@H](O)C1=CC=CC=C1",6530,"SLC6A2"
"pyridostigmine","CHEMBL812","CN(C)C(=O)OC1=C[N+](C)=CC=C1",43,"ACHE"
"quazepam","CHEMBL1200472","FC1=C(C=CC=C1)C1=NCC(=S)N(CC(F)(F)F)C2=CC=C(Cl)C=C12",2556,"GABRA3"
"quazepam","CHEMBL1200472","FC1=C(C=CC=C1)C1=NCC(=S)N(CC(F)(F)F)C2=CC=C(Cl)C=C12",2554,"GABRA1"
"quazepam","CHEMBL1200472","FC1=C(C=CC=C1)C1=NCC(=S)N(CC(F)(F)F)C2=CC=C(Cl)C=C12",2555,"GABRA2"
"quazepam","CHEMBL1200472","FC1=C(C=CC=C1)C1=NCC(=S)N(CC(F)(F)F)C2=CC=C(Cl)C=C12",2566,"GABRG2"
"quazepam","CHEMBL1200472","FC1=C(C=CC=C1)C1=NCC(=S)N(CC(F)(F)F)C2=CC=C(Cl)C=C12",2560,"GABRB1"
"quercetin","CHEMBL50","OC1=CC(O)=C2C(OC(=C(O)C2=O)C2=CC(O)=C(O)C=C2)=C1",5292,"PIM1"
"quetiapine","CHEMBL716","OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12",3356,"HTR2A"
"quetiapine","CHEMBL716","OCCOCCN1CCN(CC1)C1=NC2=CC=CC=C2SC2=CC=CC=C12",1813,"DRD2"
"quinapril","CHEMBL1592","CCOC(=O)[C@H](CCC1=CC=CC=C1)N[C@@H](C)C(=O)N1CC2=CC=CC=C2C[C@H]1C(O)=O",1636,"ACE"
"quinestrol","CHEMBL1201165","[H][C@@]12CC[C@@](O)(C#C)[C@@]1(C)CC[C@]1([H])C3=C(CC[C@@]21[H])C=C(OC1CCCC1)C=C3",2099,"ESR1"
"quinethazone","CHEMBL1532","CCC1NC(=O)C2=CC(=C(Cl)C=C2N1)S(N)(=O)=O",6559,"SLC12A3"
"quinidine","CHEMBL1294","[H][C@@]1(C[C@@H]2CC[N@]1C[C@@H]2C=C)[C@@H](O)C1=CC=NC2=CC=C(OC)C=C12",6331,"SCN5A"
"rabeprazole","CHEMBL1219","COCCCOC1=CC=NC(CS(=O)C2=NC3=C(N2)C=CC=C3)=C1C",495,"ATP4A"
"radotinib","","CC1=CN(C=N1)C1=CC(NC(=O)C2=CC=C(C)C(NC3=NC=CC(=N3)C3=CN=CC=N3)=C2)=CC(=C1)C(F)(F)F",25,"ABL1"
"raloxifene","CHEMBL81","OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2",2100,"ESR2"
"raloxifene","CHEMBL81","OC1=CC=C(C=C1)C1=C(C(=O)C2=CC=C(OCCN3CCCCC3)C=C2)C2=C(S1)C=C(O)C=C2",2099,"ESR1"
"ramelteon","CHEMBL1218","CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2",4544,"MTNR1B"
"ramelteon","CHEMBL1218","CCC(=O)NCC[C@@H]1CCC2=C1C1=C(OCC1)C=C2",4543,"MTNR1A"
"ramipril","CHEMBL1168","[H][C@@]12CCC[C@]1([H])N([C@@H](C2)C(O)=O)C(=O)[C@H](C)N[C@@H](CCC1=CC=CC=C1)C(=O)OCC",1636,"ACE"
"ramucirumab","CHEMBL1743062","",3791,"KDR"
"ranibizumab","CHEMBL1201825","",7422,"VEGFA"
"ranitidine","CHEMBL512","CNC(NCCSCC1=CC=C(CN(C)C)O1)=C[N+]([O-])=O",3274,"HRH2"
"ranolazine","CHEMBL1404","COC1=C(OCC(O)CN2CCN(CC(=O)NC3=C(C)C=CC=C3C)CC2)C=CC=C1",6331,"SCN5A"
"rasagiline","CHEMBL887","C#CCN[C@@H]1CCC2=C1C=CC=C2",4129,"MAOB"
"regadenoson","CHEMBL317052","CNC(=O)C1=CN(N=C1)C1=NC(N)=C2N=CN([C@@H]3O[C@H](CO)[C@@H](O)[C@H]3O)C2=N1",135,"ADORA2A"
"regorafenib","CHEMBL1946170","CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=CC=N1",673,"BRAF"
"regorafenib","CHEMBL1946170","CNC(=O)C1=CC(OC2=CC(F)=C(NC(=O)NC3=CC(=C(Cl)C=C3)C(F)(F)F)C=C2)=CC=N1",3791,"KDR"
"remifentanil","CHEMBL1005","CCC(=O)N(C1=CC=CC=C1)C1(CCN(CCC(=O)OC)CC1)C(=O)OC",4988,"OPRM1"
"remikiren","CHEMBL31601","[H][C@@](CC1CCCCC1)(NC(=O)[C@H](CC1=CNC=N1)NC(=O)[C@H](CC1=CC=CC=C1)CS(=O)(=O)C(C)(C)C)[C@@H](O)[C@@H](O)C1CC1",5972,"REN"
"remoxipride","CHEMBL22242","CCN1CCC[C@H]1CNC(=O)C1=C(OC)C(Br)=CC=C1OC",1813,"DRD2"
"repaglinide","CHEMBL1272","CCOC1=C(C=CC(CC(=O)N[C@@H](CC(C)C)C2=C(C=CC=C2)N2CCCCC2)=C1)C(O)=O",6833,"ABCC8"
"reserpine","CHEMBL772","[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2",6570,"SLC18A1"
"reserpine","CHEMBL772","[H][C@]12C[C@@H](OC(=O)C3=CC(OC)=C(OC)C(OC)=C3)[C@H](OC)[C@@H](C(=O)OC)[C@@]1([H])C[C@@]1([H])N(CCC3=C1NC1=C3C=CC(OC)=C1)C2",6571,"SLC18A2"
"reteplase","CHEMBL2107885","",5340,"PLG"
"ribavirin","CHEMBL1643","NC(=O)C1=NN(C=N1)[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O",3614,"IMPDH1"
"ribociclib","CHEMBL3545110","CN(C)C(=O)C1=CC2=C(N=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2)N1C1CCCC1",1021,"CDK6"
"ribociclib","CHEMBL3545110","CN(C)C(=O)C1=CC2=C(N=C(NC3=NC=C(C=C3)N3CCNCC3)N=C2)N1C1CCCC1",1019,"CDK4"
"rilonacept","CHEMBL1201830","",3553,"IL1B"
"rilonacept","CHEMBL1201830","",3557,"IL1RN"
"rilonacept","CHEMBL1201830","",3552,"IL1A"
"riluzole","CHEMBL744","NC1=NC2=C(S1)C=C(OC(F)(F)F)C=C2",6331,"SCN5A"
"rimexolone","CHEMBL1200617","[H][C@@]12C[C@@H](C)[C@](C)(C(=O)CC)[C@@]1(C)C[C@H](O)[C@@]1([H])[C@@]2([H])CCC2=CC(=O)C=C[C@]12C",2908,"NR3C1"
"rimonabant","CHEMBL111","CC1=C(N(N=C1C(=O)NN1CCCCC1)C1=CC=C(Cl)C=C1Cl)C1=CC=C(Cl)C=C1",1268,"CNR1"
"ripasudil","CHEMBL3426621","[H][C@]1(C)CNCCCN1S(=O)(=O)C1=CC=CC2=C1C(F)=CN=C2",6093,"ROCK1"
"ripasudil","CHEMBL3426621","[H][C@]1(C)CNCCCN1S(=O)(=O)C1=CC=CC2=C1C(F)=CN=C2",9475,"ROCK2"
"risperidone","CHEMBL85","CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1",3356,"HTR2A"
"risperidone","CHEMBL85","CC1=C(CCN2CCC(CC2)C2=NOC3=C2C=CC(F)=C3)C(=O)N2CCCCC2=N1",1813,"DRD2"
"ritodrine","CHEMBL785","C[C@@H](NCCC1=CC=C(O)C=C1)[C@@H](O)C1=CC=C(O)C=C1",154,"ADRB2"
"rituximab","CHEMBL1201576","",931,"MS4A1"
"rivaroxaban","CHEMBL198362","ClC1=CC=C(S1)C(=O)NC[C@H]1CN(C(=O)O1)C1=CC=C(C=C1)N1CCOCC1=O",2159,"F10"
"rivastigmine","CHEMBL636","CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C",43,"ACHE"
"rivastigmine","CHEMBL636","CCN(C)C(=O)OC1=CC=CC(=C1)[C@H](C)N(C)C",590,"BCHE"
"rizatriptan","CHEMBL905","CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2",3352,"HTR1D"
"rizatriptan","CHEMBL905","CN(C)CCC1=CNC2=C1C=C(CN1C=NC=N1)C=C2",3351,"HTR1B"
"rofecoxib","CHEMBL122","CS(=O)(=O)C1=CC=C(C=C1)C1=C(C(=O)OC1)C1=CC=CC=C1",5743,"PTGS2"
"roflumilast","CHEMBL193240","FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl",5141,"PDE4A"
"roflumilast","CHEMBL193240","FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl",5143,"PDE4C"
"roflumilast","CHEMBL193240","FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl",5144,"PDE4D"
"roflumilast","CHEMBL193240","FC(F)OC1=C(OCC2CC2)C=C(C=C1)C(=O)NC1=C(Cl)C=NC=C1Cl",5142,"PDE4B"
"romidepsin","CHEMBL1213490","[H][C@]12CC(=O)N[C@]([H])(C(C)C)C(=O)N[C@]([H])(CSSCC\C=C\1)C(=O)N\C(=C/C)C(=O)N[C@@]([H])(C(C)C)C(=O)O2",3066,"HDAC2"
"romidepsin","CHEMBL1213490","[H][C@]12CC(=O)N[C@]([H])(C(C)C)C(=O)N[C@]([H])(CSSCC\C=C\1)C(=O)N\C(=C/C)C(=O)N[C@@]([H])(C(C)C)C(=O)O2",10013,"HDAC6"
"romidepsin","CHEMBL1213490","[H][C@]12CC(=O)N[C@]([H])(C(C)C)C(=O)N[C@]([H])(CSSCC\C=C\1)C(=O)N\C(=C/C)C(=O)N[C@@]([H])(C(C)C)C(=O)O2",3065,"HDAC1"
"romidepsin","CHEMBL1213490","[H][C@]12CC(=O)N[C@]([H])(C(C)C)C(=O)N[C@]([H])(CSSCC\C=C\1)C(=O)N\C(=C/C)C(=O)N[C@@]([H])(C(C)C)C(=O)O2",9759,"HDAC4"
"romiplostim","CHEMBL1201832","",4352,"MPL"
"ropinirole","CHEMBL589","CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2",1814,"DRD3"
"ropinirole","CHEMBL589","CCCN(CCC)CCC1=CC=CC2=C1CC(=O)N2",1813,"DRD2"
